,datahora,nome_drs,pacientes_uti_mm7d,total_covid_uti_mm7d,ocupacao_leitos,pop,leitos_pc,internacoes_7d,internacoes_7d_l,internacoes_7v7
1538,01/01/2021,DRS 09 Marília,110.57,157.86,70.04,1109670.0,14.23,263.0,256.0,2.73
1539,01/01/2021,DRS 10 Piracicaba,83.57,189.14,44.18,1539600.0,12.29,213.0,218.0,-2.29
1540,01/01/2021,DRS 11 Presidente Prudente,64.71,83.86,77.16,752260.0,11.15,171.0,186.0,-8.06
1541,01/01/2021,DRS 12 Registro,26.29,49.0,53.65,278754.0,17.58,61.0,50.0,22.0
1542,01/01/2021,DRS 13 Ribeirão Preto,87.14,156.71,55.61,1477530.0,10.61,281.0,246.0,14.23
1543,01/01/2021,DRS 14 São João da Boa Vista,51.43,109.29,47.06,809836.0,13.5,109.0,126.0,-13.49
1544,01/01/2021,DRS 15 São José do Rio Preto,215.43,371.57,57.98,1570421.0,23.66,493.0,427.0,15.46
1545,01/01/2021,DRS 16 Sorocaba,173.14,250.14,69.22,2461760.0,10.16,408.0,398.0,2.51
1546,01/01/2021,DRS 17 Taubaté,237.29,417.57,56.83,2489629.0,16.77,585.0,525.0,11.43
1547,01/01/2021,Estado de São Paulo,4813.57,7806.43,61.66,44639899.0,17.49,9272.0,9607.0,-3.49
1548,02/01/2021,DRS 01 Grande São Paulo,2827.43,4352.0,64.97,21138247.0,20.59,4936.0,5087.0,-2.97
1549,02/01/2021,DRS 02 Araçatuba,72.0,118.71,60.65,764041.0,15.54,141.0,127.0,11.02
1550,02/01/2021,DRS 03 Araraquara,53.43,124.43,42.94,991435.0,12.55,197.0,175.0,12.57
1551,02/01/2021,DRS 04 Baixada Santista,189.86,411.86,46.1,1831884.0,22.48,259.0,305.0,-15.08
1552,02/01/2021,DRS 05 Barretos,40.29,92.86,43.39,425090.0,21.84,97.0,79.0,22.78
1553,02/01/2021,DRS 06 Bauru,125.0,206.29,60.59,1741281.0,11.85,330.0,302.0,9.27
1554,02/01/2021,DRS 07 Campinas,440.86,648.71,67.96,4562125.0,14.22,768.0,708.0,8.47
1555,02/01/2021,DRS 08 Franca,33.0,81.57,40.46,696336.0,11.71,70.0,49.0,42.86
1556,02/01/2021,DRS 09 Marília,112.29,157.14,71.46,1109670.0,14.16,267.0,235.0,13.62
1557,02/01/2021,DRS 10 Piracicaba,85.29,189.14,45.09,1539600.0,12.29,212.0,217.0,-2.3
1558,02/01/2021,DRS 11 Presidente Prudente,63.86,84.43,75.64,752260.0,11.22,169.0,174.0,-2.87
1559,02/01/2021,DRS 12 Registro,25.57,49.0,52.18,278754.0,17.58,56.0,48.0,16.67
1560,02/01/2021,DRS 13 Ribeirão Preto,88.14,162.43,54.26,1477530.0,10.99,272.0,248.0,9.68
1561,02/01/2021,DRS 14 São João da Boa Vista,51.0,109.29,46.66,809836.0,13.5,111.0,124.0,-10.48
1562,02/01/2021,DRS 15 São José do Rio Preto,213.71,371.14,57.58,1570421.0,23.63,488.0,431.0,13.23
1563,02/01/2021,DRS 16 Sorocaba,174.71,250.57,69.73,2461760.0,10.18,429.0,392.0,9.44
1564,02/01/2021,DRS 17 Taubaté,243.14,417.86,58.19,2489629.0,16.78,629.0,524.0,20.04
1565,02/01/2021,Estado de São Paulo,4839.57,7827.43,61.83,44639899.0,17.53,9431.0,9225.0,2.23
1566,03/01/2021,DRS 01 Grande São Paulo,2838.86,4362.57,65.07,21138247.0,20.64,4916.0,4956.0,-0.81
1567,03/01/2021,DRS 02 Araçatuba,74.14,119.86,61.86,764041.0,15.69,126.0,132.0,-4.55
1568,03/01/2021,DRS 03 Araraquara,53.86,124.57,43.24,991435.0,12.56,201.0,172.0,16.86
1569,03/01/2021,DRS 04 Baixada Santista,187.86,413.71,45.41,1831884.0,22.58,248.0,314.0,-21.02
1570,03/01/2021,DRS 05 Barretos,41.43,92.71,44.69,425090.0,21.81,94.0,79.0,18.99
1571,03/01/2021,DRS 06 Bauru,126.29,206.14,61.26,1741281.0,11.84,338.0,295.0,14.58
1572,03/01/2021,DRS 07 Campinas,443.29,653.86,67.8,4562125.0,14.33,756.0,695.0,8.78
1573,03/01/2021,DRS 08 Franca,35.57,83.0,42.86,696336.0,11.92,82.0,45.0,82.22
1574,03/01/2021,DRS 09 Marília,112.86,157.0,71.89,1109670.0,14.15,273.0,233.0,17.17
1575,03/01/2021,DRS 10 Piracicaba,88.29,189.43,46.61,1539600.0,12.3,210.0,226.0,-7.08
1576,03/01/2021,DRS 11 Presidente Prudente,63.86,85.43,74.75,752260.0,11.36,166.0,168.0,-1.19
1577,03/01/2021,DRS 12 Registro,24.71,49.0,50.43,278754.0,17.58,57.0,50.0,14.0
1578,03/01/2021,DRS 13 Ribeirão Preto,88.43,164.0,53.92,1477530.0,11.1,261.0,246.0,6.1
1579,03/01/2021,DRS 14 São João da Boa Vista,50.14,109.0,46.0,809836.0,13.46,116.0,109.0,6.42
1580,03/01/2021,DRS 15 São José do Rio Preto,214.57,371.29,57.79,1570421.0,23.64,508.0,417.0,21.82
1581,03/01/2021,DRS 16 Sorocaba,177.0,249.86,70.84,2461760.0,10.15,422.0,382.0,10.47
1582,03/01/2021,DRS 17 Taubaté,247.86,418.71,59.2,2489629.0,16.82,665.0,513.0,29.63
1583,03/01/2021,Estado de São Paulo,4869.0,7850.14,62.02,44639899.0,17.59,9439.0,9032.0,4.51
1584,04/01/2021,DRS 01 Grande São Paulo,2851.43,4365.29,65.32,21138247.0,20.65,4940.0,4835.0,2.17
1585,04/01/2021,DRS 02 Araçatuba,76.14,119.43,63.75,764041.0,15.63,110.0,143.0,-23.08
1586,04/01/2021,DRS 03 Araraquara,54.0,125.0,43.2,991435.0,12.61,208.0,166.0,25.3
1587,04/01/2021,DRS 04 Baixada Santista,184.71,415.0,44.51,1831884.0,22.65,248.0,303.0,-18.15
1588,04/01/2021,DRS 05 Barretos,42.0,92.57,45.37,425090.0,21.78,93.0,87.0,6.9
1589,04/01/2021,DRS 06 Bauru,127.57,206.43,61.8,1741281.0,11.86,357.0,299.0,19.4
1590,04/01/2021,DRS 07 Campinas,447.0,660.0,67.73,4562125.0,14.47,774.0,708.0,9.32
1591,04/01/2021,DRS 08 Franca,37.57,84.71,44.35,696336.0,12.17,91.0,48.0,89.58
1592,04/01/2021,DRS 09 Marília,113.71,156.71,72.56,1109670.0,14.12,263.0,248.0,6.05
1593,04/01/2021,DRS 10 Piracicaba,91.29,190.57,47.9,1539600.0,12.38,203.0,239.0,-15.06
1594,04/01/2021,DRS 11 Presidente Prudente,64.86,86.71,74.8,752260.0,11.53,175.0,158.0,10.76
1595,04/01/2021,DRS 12 Registro,23.57,49.0,48.1,278754.0,17.58,56.0,55.0,1.82
1596,04/01/2021,DRS 13 Ribeirão Preto,89.71,166.71,53.81,1477530.0,11.28,274.0,240.0,14.17
1597,04/01/2021,DRS 14 São João da Boa Vista,51.0,109.0,46.79,809836.0,13.46,134.0,101.0,32.67
1598,04/01/2021,DRS 15 São José do Rio Preto,216.57,372.0,58.22,1570421.0,23.69,511.0,431.0,18.56
1599,04/01/2021,DRS 16 Sorocaba,179.71,249.86,71.92,2461760.0,10.15,407.0,405.0,0.49
1600,04/01/2021,DRS 17 Taubaté,255.29,420.14,60.76,2489629.0,16.88,668.0,546.0,22.34
1601,04/01/2021,Estado de São Paulo,4906.14,7869.14,62.35,44639899.0,17.63,9512.0,9012.0,5.55
1602,05/01/2021,DRS 01 Grande São Paulo,2858.29,4387.71,65.14,21138247.0,20.76,4994.0,4768.0,4.74
1603,05/01/2021,DRS 02 Araçatuba,77.14,119.0,64.82,764041.0,15.58,121.0,136.0,-11.03
1604,05/01/2021,DRS 03 Araraquara,54.71,125.43,43.62,991435.0,12.65,214.0,165.0,29.7
1605,05/01/2021,DRS 04 Baixada Santista,183.71,414.29,44.34,1831884.0,22.62,237.0,286.0,-17.13
1606,05/01/2021,DRS 05 Barretos,42.43,92.43,45.91,425090.0,21.74,97.0,90.0,7.78
1607,05/01/2021,DRS 06 Bauru,130.43,206.43,63.18,1741281.0,11.86,364.0,309.0,17.8
1608,05/01/2021,DRS 07 Campinas,448.86,665.57,67.44,4562125.0,14.59,764.0,713.0,7.15
1609,05/01/2021,DRS 08 Franca,37.71,85.0,44.36,696336.0,12.21,91.0,52.0,75.0
1610,05/01/2021,DRS 09 Marília,115.0,157.14,73.18,1109670.0,14.16,256.0,254.0,0.79
1611,05/01/2021,DRS 10 Piracicaba,92.86,191.43,48.51,1539600.0,12.43,196.0,231.0,-15.15
1612,05/01/2021,DRS 11 Presidente Prudente,65.86,88.0,74.84,752260.0,11.7,171.0,167.0,2.4
1613,05/01/2021,DRS 12 Registro,22.14,49.0,45.18,278754.0,17.58,56.0,54.0,3.7
1614,05/01/2021,DRS 13 Ribeirão Preto,93.71,169.86,55.17,1477530.0,11.5,286.0,242.0,18.18
1615,05/01/2021,DRS 14 São João da Boa Vista,52.71,109.0,48.36,809836.0,13.46,142.0,96.0,47.92
1616,05/01/2021,DRS 15 São José do Rio Preto,218.71,371.0,58.95,1570421.0,23.62,517.0,447.0,15.66
1617,05/01/2021,DRS 16 Sorocaba,181.29,251.0,72.23,2461760.0,10.2,387.0,402.0,-3.73
1618,05/01/2021,DRS 17 Taubaté,262.43,421.0,62.33,2489629.0,16.91,687.0,567.0,21.16
1619,05/01/2021,Estado de São Paulo,4938.0,7903.29,62.48,44639899.0,17.7,9580.0,8979.0,6.69
1620,06/01/2021,DRS 01 Grande São Paulo,2882.86,4410.71,65.36,21138247.0,20.87,5103.0,4748.0,7.48
1621,06/01/2021,DRS 02 Araçatuba,75.71,118.71,63.78,764041.0,15.54,120.0,137.0,-12.41
1622,06/01/2021,DRS 03 Araraquara,55.43,125.71,44.09,991435.0,12.68,224.0,168.0,33.33
1623,06/01/2021,DRS 04 Baixada Santista,183.0,413.86,44.22,1831884.0,22.59,240.0,280.0,-14.29
1624,06/01/2021,DRS 05 Barretos,42.71,92.29,46.28,425090.0,21.71,100.0,90.0,11.11
1625,06/01/2021,DRS 06 Bauru,132.86,206.57,64.32,1741281.0,11.86,355.0,337.0,5.34
1626,06/01/2021,DRS 07 Campinas,450.43,669.14,67.31,4562125.0,14.67,741.0,735.0,0.82
1627,06/01/2021,DRS 08 Franca,40.57,85.43,47.49,696336.0,12.27,97.0,55.0,76.36
1628,06/01/2021,DRS 09 Marília,117.14,157.43,74.41,1109670.0,14.19,268.0,255.0,5.1
1629,06/01/2021,DRS 10 Piracicaba,94.71,192.29,49.25,1539600.0,12.49,209.0,233.0,-10.3
1630,06/01/2021,DRS 11 Presidente Prudente,67.14,89.43,75.08,752260.0,11.89,162.0,176.0,-7.95
1631,06/01/2021,DRS 12 Registro,21.57,49.0,44.02,278754.0,17.58,57.0,55.0,3.64
1632,06/01/2021,DRS 13 Ribeirão Preto,97.0,172.57,56.21,1477530.0,11.68,275.0,251.0,9.56
1633,06/01/2021,DRS 14 São João da Boa Vista,54.57,109.0,50.06,809836.0,13.46,141.0,105.0,34.29
1634,06/01/2021,DRS 15 São José do Rio Preto,220.14,370.0,59.5,1570421.0,23.56,513.0,449.0,14.25
1635,06/01/2021,DRS 16 Sorocaba,183.86,249.86,73.59,2461760.0,10.15,403.0,410.0,-1.71
1636,06/01/2021,DRS 17 Taubaté,268.29,421.0,63.73,2489629.0,16.91,715.0,544.0,31.43
1637,06/01/2021,Estado de São Paulo,4988.0,7933.0,62.88,44639899.0,17.77,9723.0,9028.0,7.7
1638,07/01/2021,DRS 01 Grande São Paulo,2891.0,4411.86,65.53,21138247.0,20.87,5205.0,4819.0,8.01
1639,07/01/2021,DRS 02 Araçatuba,74.86,119.0,62.91,764041.0,15.58,125.0,135.0,-7.41
1640,07/01/2021,DRS 03 Araraquara,55.86,125.86,44.38,991435.0,12.69,220.0,180.0,22.22
1641,07/01/2021,DRS 04 Baixada Santista,181.86,414.29,43.9,1831884.0,22.62,236.0,277.0,-14.8
1642,07/01/2021,DRS 05 Barretos,43.71,92.14,47.44,425090.0,21.68,102.0,97.0,5.15
1643,07/01/2021,DRS 06 Bauru,136.0,206.0,66.02,1741281.0,11.83,368.0,341.0,7.92
1644,07/01/2021,DRS 07 Campinas,452.43,672.86,67.24,4562125.0,14.75,766.0,748.0,2.41
1645,07/01/2021,DRS 08 Franca,43.43,87.0,49.92,696336.0,12.49,98.0,65.0,50.77
1646,07/01/2021,DRS 09 Marília,119.43,157.57,75.79,1109670.0,14.2,276.0,272.0,1.47
1647,07/01/2021,DRS 10 Piracicaba,98.14,194.71,50.4,1539600.0,12.65,229.0,218.0,5.05
1648,07/01/2021,DRS 11 Presidente Prudente,68.43,91.86,74.49,752260.0,12.21,167.0,182.0,-8.24
1649,07/01/2021,DRS 12 Registro,22.14,49.0,45.18,278754.0,17.58,59.0,58.0,1.72
1650,07/01/2021,DRS 13 Ribeirão Preto,100.0,174.71,57.24,1477530.0,11.82,287.0,255.0,12.55
1651,07/01/2021,DRS 14 São João da Boa Vista,56.29,109.0,51.64,809836.0,13.46,139.0,108.0,28.7
1652,07/01/2021,DRS 15 São José do Rio Preto,224.29,369.43,60.71,1570421.0,23.52,532.0,459.0,15.9
1653,07/01/2021,DRS 16 Sorocaba,188.0,251.71,74.69,2461760.0,10.22,391.0,422.0,-7.35
1654,07/01/2021,DRS 17 Taubaté,273.0,419.14,65.13,2489629.0,16.84,734.0,561.0,30.84
1655,07/01/2021,Estado de São Paulo,5028.86,7946.14,63.29,44639899.0,17.8,9934.0,9197.0,8.01
1656,08/01/2021,DRS 01 Grande São Paulo,2925.57,4426.57,66.09,21138247.0,20.94,5487.0,4841.0,13.34
1657,08/01/2021,DRS 02 Araçatuba,74.86,120.14,62.31,764041.0,15.72,124.0,140.0,-11.43
1658,08/01/2021,DRS 03 Araraquara,57.0,125.86,45.29,991435.0,12.69,226.0,190.0,18.95
1659,08/01/2021,DRS 04 Baixada Santista,183.14,414.86,44.15,1831884.0,22.65,252.0,269.0,-6.32
1660,08/01/2021,DRS 05 Barretos,43.57,91.71,47.51,425090.0,21.57,106.0,98.0,8.16
1661,08/01/2021,DRS 06 Bauru,138.71,207.0,67.01,1741281.0,11.89,374.0,334.0,11.98
1662,08/01/2021,DRS 07 Campinas,456.29,677.0,67.4,4562125.0,14.84,805.0,744.0,8.2
1663,08/01/2021,DRS 08 Franca,45.86,86.86,52.8,696336.0,12.47,103.0,72.0,43.06
1664,08/01/2021,DRS 09 Marília,121.71,157.71,77.17,1109670.0,14.21,293.0,263.0,11.41
1665,08/01/2021,DRS 10 Piracicaba,102.86,196.71,52.29,1539600.0,12.78,237.0,213.0,11.27
1666,08/01/2021,DRS 11 Presidente Prudente,70.29,93.14,75.47,752260.0,12.38,164.0,171.0,-4.09
1667,08/01/2021,DRS 12 Registro,22.14,49.0,45.18,278754.0,17.58,52.0,61.0,-14.75
1668,08/01/2021,DRS 13 Ribeirão Preto,104.43,176.86,59.05,1477530.0,11.97,295.0,281.0,4.98
1669,08/01/2021,DRS 14 São João da Boa Vista,58.71,108.43,54.15,809836.0,13.39,134.0,109.0,22.94
1670,08/01/2021,DRS 15 São José do Rio Preto,229.57,369.43,62.14,1570421.0,23.52,529.0,493.0,7.3
1671,08/01/2021,DRS 16 Sorocaba,188.86,252.86,74.69,2461760.0,10.27,422.0,408.0,3.43
1672,08/01/2021,DRS 17 Taubaté,279.71,419.14,66.73,2489629.0,16.84,740.0,585.0,26.5
1673,08/01/2021,Estado de São Paulo,5103.29,7973.29,64.0,44639899.0,17.86,10343.0,9272.0,11.55
1674,09/01/2021,DRS 01 Grande São Paulo,2961.14,4456.86,66.44,21138247.0,21.08,5830.0,4936.0,18.11
1675,09/01/2021,DRS 02 Araçatuba,75.43,121.14,62.27,764041.0,15.86,137.0,141.0,-2.84
1676,09/01/2021,DRS 03 Araraquara,58.71,126.71,46.33,991435.0,12.78,235.0,197.0,19.29
1677,09/01/2021,DRS 04 Baixada Santista,183.71,413.71,44.41,1831884.0,22.58,254.0,259.0,-1.93
1678,09/01/2021,DRS 05 Barretos,44.57,91.71,48.6,425090.0,21.57,108.0,97.0,11.34
1679,09/01/2021,DRS 06 Bauru,141.57,208.14,68.02,1741281.0,11.95,406.0,330.0,23.03
1680,09/01/2021,DRS 07 Campinas,460.86,678.29,67.94,4562125.0,14.87,865.0,768.0,12.63
1681,09/01/2021,DRS 08 Franca,48.71,86.57,56.27,696336.0,12.43,118.0,70.0,68.57
1682,09/01/2021,DRS 09 Marília,123.57,158.43,78.0,1109670.0,14.28,321.0,267.0,20.22
1683,09/01/2021,DRS 10 Piracicaba,108.29,200.86,53.91,1539600.0,13.05,261.0,212.0,23.11
1684,09/01/2021,DRS 11 Presidente Prudente,72.14,94.71,76.17,752260.0,12.59,160.0,169.0,-5.33
1685,09/01/2021,DRS 12 Registro,22.71,49.0,46.35,278754.0,17.58,60.0,56.0,7.14
1686,09/01/2021,DRS 13 Ribeirão Preto,110.43,175.14,63.05,1477530.0,11.85,321.0,272.0,18.01
1687,09/01/2021,DRS 14 São João da Boa Vista,60.0,108.0,55.56,809836.0,13.34,143.0,111.0,28.83
1688,09/01/2021,DRS 15 São José do Rio Preto,235.71,369.57,63.78,1570421.0,23.53,541.0,488.0,10.86
1689,09/01/2021,DRS 16 Sorocaba,189.57,256.14,74.01,2461760.0,10.4,433.0,429.0,0.93
1690,09/01/2021,DRS 17 Taubaté,284.57,417.71,68.13,2489629.0,16.78,727.0,629.0,15.58
1691,09/01/2021,Estado de São Paulo,5181.71,8012.71,64.67,44639899.0,17.95,10920.0,9431.0,15.79
1692,10/01/2021,DRS 01 Grande São Paulo,2988.86,4493.43,66.52,21138247.0,21.26,6119.0,4916.0,24.47
1693,10/01/2021,DRS 02 Araçatuba,74.71,120.86,61.82,764041.0,15.82,151.0,126.0,19.84
1694,10/01/2021,DRS 03 Araraquara,59.14,127.57,46.36,991435.0,12.87,238.0,201.0,18.41
1695,10/01/2021,DRS 04 Baixada Santista,182.29,414.0,44.03,1831884.0,22.6,252.0,248.0,1.61
1696,10/01/2021,DRS 05 Barretos,45.0,91.57,49.14,425090.0,21.54,117.0,94.0,24.47
1697,10/01/2021,DRS 06 Bauru,145.14,209.86,69.16,1741281.0,12.05,427.0,338.0,26.33
1698,10/01/2021,DRS 07 Campinas,466.0,680.57,68.47,4562125.0,14.92,918.0,756.0,21.43
1699,10/01/2021,DRS 08 Franca,50.86,86.29,58.94,696336.0,12.39,116.0,82.0,41.46
1700,10/01/2021,DRS 09 Marília,125.71,158.86,79.13,1109670.0,14.32,330.0,273.0,20.88
1701,10/01/2021,DRS 10 Piracicaba,113.43,205.0,55.33,1539600.0,13.32,282.0,210.0,34.29
1702,10/01/2021,DRS 11 Presidente Prudente,73.86,95.57,77.28,752260.0,12.7,178.0,166.0,7.23
1703,10/01/2021,DRS 12 Registro,22.29,49.0,45.49,278754.0,17.58,58.0,57.0,1.75
1704,10/01/2021,DRS 13 Ribeirão Preto,117.71,178.86,65.81,1477530.0,12.11,361.0,261.0,38.31
1705,10/01/2021,DRS 14 São João da Boa Vista,62.29,109.86,56.7,809836.0,13.57,155.0,116.0,33.62
1706,10/01/2021,DRS 15 São José do Rio Preto,239.29,368.71,64.9,1570421.0,23.48,552.0,508.0,8.66
1707,10/01/2021,DRS 16 Sorocaba,191.86,261.14,73.47,2461760.0,10.61,467.0,422.0,10.66
1708,10/01/2021,DRS 17 Taubaté,291.0,415.57,70.02,2489629.0,16.69,731.0,665.0,9.92
1709,10/01/2021,Estado de São Paulo,5249.43,8066.71,65.08,44639899.0,18.07,11452.0,9439.0,21.33
1710,11/01/2021,DRS 01 Grande São Paulo,3018.71,4520.29,66.78,21138247.0,21.38,6304.0,4940.0,27.61
1711,11/01/2021,DRS 02 Araçatuba,71.86,121.57,59.11,764041.0,15.91,169.0,110.0,53.64
1712,11/01/2021,DRS 03 Araraquara,59.0,127.86,46.14,991435.0,12.9,233.0,208.0,12.02
1713,11/01/2021,DRS 04 Baixada Santista,181.86,414.57,43.87,1831884.0,22.63,241.0,248.0,-2.82
1714,11/01/2021,DRS 05 Barretos,46.0,91.43,50.31,425090.0,21.51,112.0,93.0,20.43
1715,11/01/2021,DRS 06 Bauru,150.0,211.0,71.09,1741281.0,12.12,436.0,357.0,22.13
1716,11/01/2021,DRS 07 Campinas,469.71,683.14,68.76,4562125.0,14.97,911.0,774.0,17.7
1717,11/01/2021,DRS 08 Franca,53.0,85.57,61.94,696336.0,12.29,116.0,91.0,27.47
1718,11/01/2021,DRS 09 Marília,127.57,159.29,80.09,1109670.0,14.35,349.0,263.0,32.7
1719,11/01/2021,DRS 10 Piracicaba,118.0,208.86,56.5,1539600.0,13.57,297.0,203.0,46.31
1720,11/01/2021,DRS 11 Presidente Prudente,73.71,95.29,77.35,752260.0,12.67,183.0,175.0,4.57
1721,11/01/2021,DRS 12 Registro,22.86,49.0,46.65,278754.0,17.58,57.0,56.0,1.79
1722,11/01/2021,DRS 13 Ribeirão Preto,125.71,182.29,68.96,1477530.0,12.34,375.0,274.0,36.86
1723,11/01/2021,DRS 14 São João da Boa Vista,63.71,111.14,57.32,809836.0,13.72,156.0,134.0,16.42
1724,11/01/2021,DRS 15 São José do Rio Preto,244.43,368.86,66.27,1570421.0,23.49,566.0,511.0,10.76
1725,11/01/2021,DRS 16 Sorocaba,193.57,265.57,72.89,2461760.0,10.79,476.0,407.0,16.95
1726,11/01/2021,DRS 17 Taubaté,292.29,413.0,70.77,2489629.0,16.59,759.0,668.0,13.62
1727,11/01/2021,Estado de São Paulo,5312.0,8108.71,65.51,44639899.0,18.16,11740.0,9512.0,23.42
1728,12/01/2021,DRS 01 Grande São Paulo,3060.29,4519.43,67.71,21138247.0,21.38,6362.0,4994.0,27.39
1729,12/01/2021,DRS 02 Araçatuba,70.71,121.86,58.03,764041.0,15.95,167.0,121.0,38.02
1730,12/01/2021,DRS 03 Araraquara,59.29,127.86,46.37,991435.0,12.9,231.0,214.0,7.94
1731,12/01/2021,DRS 04 Baixada Santista,182.29,417.86,43.62,1831884.0,22.81,260.0,237.0,9.7
1732,12/01/2021,DRS 05 Barretos,47.71,91.43,52.18,425090.0,21.51,116.0,97.0,19.59
1733,12/01/2021,DRS 06 Bauru,151.29,212.14,71.32,1741281.0,12.18,453.0,364.0,24.45
1734,12/01/2021,DRS 07 Campinas,474.43,685.57,69.2,4562125.0,15.03,932.0,764.0,21.99
1735,12/01/2021,DRS 08 Franca,56.57,86.0,65.78,696336.0,12.35,126.0,91.0,38.46
1736,12/01/2021,DRS 09 Marília,129.43,159.43,81.18,1109670.0,14.37,349.0,256.0,36.33
1737,12/01/2021,DRS 10 Piracicaba,122.86,212.14,57.91,1539600.0,13.78,310.0,196.0,58.16
1738,12/01/2021,DRS 11 Presidente Prudente,73.29,94.86,77.26,752260.0,12.61,189.0,171.0,10.53
1739,12/01/2021,DRS 12 Registro,23.57,49.0,48.1,278754.0,17.58,58.0,56.0,3.57
1740,12/01/2021,DRS 13 Ribeirão Preto,130.71,186.0,70.27,1477530.0,12.59,387.0,286.0,35.31
1741,12/01/2021,DRS 14 São João da Boa Vista,64.0,112.0,57.14,809836.0,13.83,160.0,142.0,12.68
1742,12/01/2021,DRS 15 São José do Rio Preto,249.29,369.71,67.43,1570421.0,23.54,564.0,517.0,9.09
1743,12/01/2021,DRS 16 Sorocaba,197.86,269.43,73.44,2461760.0,10.94,498.0,387.0,28.68
1744,12/01/2021,DRS 17 Taubaté,294.29,411.57,71.5,2489629.0,16.53,756.0,687.0,10.04
1745,12/01/2021,Estado de São Paulo,5387.86,8126.29,66.3,44639899.0,18.2,11918.0,9580.0,24.41
1746,13/01/2021,DRS 01 Grande São Paulo,3091.57,4528.14,68.27,21138247.0,21.42,6395.0,5103.0,25.32
1747,13/01/2021,DRS 02 Araçatuba,71.14,123.43,57.64,764041.0,16.15,179.0,120.0,49.17
1748,13/01/2021,DRS 03 Araraquara,59.57,127.86,46.59,991435.0,12.9,233.0,224.0,4.02
1749,13/01/2021,DRS 04 Baixada Santista,182.43,421.57,43.27,1831884.0,23.01,254.0,240.0,5.83
1750,13/01/2021,DRS 05 Barretos,49.14,91.57,53.66,425090.0,21.54,120.0,100.0,20.0
1751,13/01/2021,DRS 06 Bauru,153.71,212.71,72.26,1741281.0,12.22,455.0,355.0,28.17
1752,13/01/2021,DRS 07 Campinas,480.71,690.14,69.65,4562125.0,15.13,951.0,741.0,28.34
1753,13/01/2021,DRS 08 Franca,58.86,86.29,68.21,696336.0,12.39,138.0,97.0,42.27
1754,13/01/2021,DRS 09 Marília,131.57,159.57,82.45,1109670.0,14.38,361.0,268.0,34.7
1755,13/01/2021,DRS 10 Piracicaba,128.71,214.0,60.14,1539600.0,13.9,329.0,209.0,57.42
1756,13/01/2021,DRS 11 Presidente Prudente,72.86,94.43,77.16,752260.0,12.55,196.0,162.0,20.99
1757,13/01/2021,DRS 12 Registro,23.43,49.0,47.82,278754.0,17.58,55.0,57.0,-3.51
1758,13/01/2021,DRS 13 Ribeirão Preto,135.0,189.29,71.32,1477530.0,12.81,401.0,275.0,45.82
1759,13/01/2021,DRS 14 São João da Boa Vista,63.71,112.86,56.45,809836.0,13.94,167.0,141.0,18.44
1760,13/01/2021,DRS 15 São José do Rio Preto,254.86,369.43,68.99,1570421.0,23.52,573.0,513.0,11.7
1761,13/01/2021,DRS 16 Sorocaba,201.57,274.57,73.41,2461760.0,11.15,487.0,403.0,20.84
1762,13/01/2021,DRS 17 Taubaté,297.86,412.14,72.27,2489629.0,16.55,766.0,715.0,7.13
1763,13/01/2021,Estado de São Paulo,5456.71,8157.0,66.9,44639899.0,18.27,12060.0,9723.0,24.04
1764,14/01/2021,DRS 01 Grande São Paulo,3139.57,4549.29,69.01,21138247.0,21.52,6373.0,5205.0,22.44
1765,14/01/2021,DRS 02 Araçatuba,70.43,123.29,57.13,764041.0,16.14,170.0,125.0,36.0
1766,14/01/2021,DRS 03 Araraquara,60.29,127.71,47.21,991435.0,12.88,242.0,220.0,10.0
1767,14/01/2021,DRS 04 Baixada Santista,182.71,424.57,43.03,1831884.0,23.18,269.0,236.0,13.98
1768,14/01/2021,DRS 05 Barretos,51.43,92.14,55.82,425090.0,21.68,117.0,102.0,14.71
1769,14/01/2021,DRS 06 Bauru,157.57,214.57,73.44,1741281.0,12.32,459.0,368.0,24.73
1770,14/01/2021,DRS 07 Campinas,484.14,693.57,69.8,4562125.0,15.2,942.0,766.0,22.98
1771,14/01/2021,DRS 08 Franca,61.29,87.29,70.21,696336.0,12.54,143.0,98.0,45.92
1772,14/01/2021,DRS 09 Marília,134.14,161.29,83.17,1109670.0,14.53,354.0,276.0,28.26
1773,14/01/2021,DRS 10 Piracicaba,133.86,215.86,62.01,1539600.0,14.02,335.0,229.0,46.29
1774,14/01/2021,DRS 11 Presidente Prudente,72.29,92.57,78.09,752260.0,12.31,195.0,167.0,16.77
1775,14/01/2021,DRS 12 Registro,22.71,49.0,46.35,278754.0,17.58,56.0,59.0,-5.08
1776,14/01/2021,DRS 13 Ribeirão Preto,140.29,197.86,70.9,1477530.0,13.39,408.0,287.0,42.16
1777,14/01/2021,DRS 14 São João da Boa Vista,63.71,113.86,55.95,809836.0,14.06,167.0,139.0,20.14
1778,14/01/2021,DRS 15 São José do Rio Preto,259.71,369.86,70.22,1570421.0,23.55,573.0,532.0,7.71
1779,14/01/2021,DRS 16 Sorocaba,203.14,277.29,73.26,2461760.0,11.26,493.0,391.0,26.09
1780,14/01/2021,DRS 17 Taubaté,303.71,412.86,73.56,2489629.0,16.58,768.0,734.0,4.63
1781,14/01/2021,Estado de São Paulo,5541.0,8202.86,67.55,44639899.0,18.38,12064.0,9934.0,21.44
